path,label,raw_text,text
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260511173156_100115.png,Cierre aplicación,"-""1|
L()VD[_] I1I¿]]lí
<l 'J""3I'  N
l..cl
7 4'll

I¿|
&']

ME

'  [L (T1

ui .¡¿3:1¡——?—4. LLLN;EÍT&  €'
…+£.…—1""“   :E be »Z>=t…r»

a    ""|I'.*—?.5:5' “P

1.p—                  —
. f - _¡-% , J     C__ —

Fy£_

-Tr.-   E —

— eee",
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260512051033_100115.png,Cierre aplicación,"-""1|
L()VD[_] I1I¿]]lí
<l 'J""3I'  N
l..cl
7 4'll

I¿|
&']

ME

'  [L (T1

ui .¡¿3:1¡——?—4. LLLN;EÍT&  €'
…+£.…—1""“   :E be »Z>=t…r»

a    ""|I'.*—?.5:5' “P

1.p—                  —
. f - _¡-% , J     C__ —

Fy£_

-Tr.-   E —

— eee",
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260512091047_100186.png,Cierre aplicación,AA             p,
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260512095346_100128.png,Cierre aplicación,"$ £-'                                 (   ,    . —
. v€'l-,¡.£.__.                                 E  :                -u
4                   La    U     -  E -  -          -    -
a  NAN                     T S  -          Y  ""_  _

S
0

AO

¿w>""¡'       ,
C ID TS
_

E

D    m  2a
: ..f;l¿e?.b.,)—. a

a ,:í re
%¡?E*""L

_
- ¿;i:“4;r'=*r-""3""Í;:$Á
_

_

D
e

""%fº”3 ,
DN

y
=",la nan el
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260512102455_100186.png,Cierre aplicación,,
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260512115517_100186.png,Cierre aplicación,".-Xx_  TESTs /.'

— _———]

o            —",
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260512122648_100115.png,Cierre aplicación,"-""1|
L()VD[_] I1I¿]]lí
<l 'J""3I'  N
l..cl
7 4'll

I¿|
&']

ME

'  [L (T1

ui .¡¿3:1¡——?—4. LLLN;EÍT&  €'
…+£.…—1""“   :E be »Z>=t…r»

a    ""|I'.*—?.5:5' “P

1.p—                  —
. f - _¡-% , J     C__ —

Fy£_

-Tr.-   E —

— eee",
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260512133802_100186.png,Cierre aplicación,AA             p,
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260512134622_100186.png,Cierre aplicación,AA             p,
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260512144222_100115.png,Cierre aplicación,"-""1|
L()VD[_] I1I¿]]lí
<l 'J""3I'  N
l..cl
7 4'll

I¿|
&']

ME

'  [L (T1

ui .¡¿3:1¡——?—4. LLLN;EÍT&  €'
…+£.…—1""“   :E be »Z>=t…r»

a    ""|I'.*—?.5:5' “P

1.p—                  —
. f - _¡-% , J     C__ —

Fy£_

-Tr.-   E —

— eee",
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260512151932_100144.png,Cierre aplicación,,
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260512203444_100115.png,Cierre aplicación,"-""1|
L()VD[_] I1I¿]]lí
<l 'J""3I'  N
l..cl
7 4'll

I¿|
&']

ME

'  [L (T1

ui .¡¿3:1¡——?—4. LLLN;EÍT&  €'
…+£.…—1""“   :E be »Z>=t…r»

a    ""|I'.*—?.5:5' “P

1.p—                  —
. f - _¡-% , J     C__ —

Fy£_

-Tr.-   E —

— eee",
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260512233146_100186.png,Cierre aplicación,AA             p,
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260513003621_100186.png,Cierre aplicación,AA             p,
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260513041029_100186.png,Cierre aplicación,AA             p,
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260513041845_100186.png,Cierre aplicación,AA             p,
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260513052840_100115.png,Cierre aplicación,"-""1|
L()VD[_] I1I¿]]lí
<l 'J""3I'  N
l..cl
7 4'll

I¿|
&']

ME

'  [L (T1

ui .¡¿3:1¡——?—4. LLLN;EÍT&  €'
…+£.…—1""“   :E be »Z>=t…r»

a    ""|I'.*—?.5:5' “P

1.p—                  —
. f - _¡-% , J     C__ —

Fy£_

-Tr.-   E —

— eee",
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260513123649_100186.png,Cierre aplicación,AA             p,
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260513130928_100186.png,Cierre aplicación,AA             p,
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260513133430_100186.png,Cierre aplicación,AA             p,
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260513161521_99814.png,Cierre aplicación,"k=

—'*' lu¡|

_H_j     N_A_—e——       La]
«  Fr

-
a   ST
,'í”""!m!'fofír¡—“ a. <",
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260513162136_100077.png,Cierre aplicación,"L       'w Y 1
<7U Fe   Podcasts

e k  Q .
L   [ — [4 1e  .. CARO
VE L  LL  [ L_g — —  IN
f      -      [      331 ]
a»       UL [q [q [ ra [   AA
;    a     [ 1e [    [  Y
— —  »   L — — [  — [q a  .1<ál_rj
4 [ )   H—       [ [ — 4 [ [  I      C
c   —  [   [q [  —     a
d    [      [ 1e 1e [  — [4 1a  Cn P
[   —  [4 [ [ a a [4 [ PNO
[   —  [ [ [ [4 [ 1a (a) 1
aR B —    [  —  [ [ [ a [ T7
a      [  —  Lg [ [ — 4 [  2
La —    [  —   [ s  F C <
[O —  [  4 [ [ [q [    [  *1
L     [ — [  _ a ¡ L *
La   [  1al [ a a AA
[   [ uu = a ú
—      —   E — [ 1
— ye —      H —  [  e Ea aA
[<          uu p u— «a N —
o  o u        —  p —  — — —
u [     1a  [ — k _a —
ú    ;   N  1«    n
.       ——!_
— d h — — —  .",podcasts caro la la
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260513163321_100075.png,Cierre aplicación,"L       'w Y 1
<7U Fe   Podcasts

e k  Q .
L   [ — [4 1e  .. CARO
VE L  LL  [ L_g — —  IN
f      -      [      331 ]
a»       UL [q [q [ ra [   AA
;    a     [ 1e [    [  Y
— —  »   L — — [  — [q a  .1<ál_rj
4 [ )   H—       [ [ — 4 [ [  I      C
c   —  [   [q [  —     a
d    [      [ 1e 1e [  — [4 1a  Cn P
[   —  [4 [ [ a a [4 [ PNO
[   —  [ [ [ [4 [ 1a (a) 1
aR B —    [  —  [ [ [ a [ T7
a      [  —  Lg [ [ — 4 [  2
La —    [  —   [ s  F C <
[O —  [  4 [ [ [q [    [  *1
L     [ — [  _ a ¡ L *
La   [  1al [ a a AA
[   [ uu = a ú
—      —   E — [ 1
— ye —      H —  [  e Ea aA
[<          uu p u— «a N —
o  o u        —  p —  — — —
u [     1a  [ — k _a —
ú    ;   N  1«    n
.       ——!_
— d h — — —  .",podcasts caro la la
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260513163915_99814.png,Cierre aplicación,"k=

—'*' lu¡|

_H_j     N_A_—e——       La]
«  Fr

-
a   ST
,'í”""!m!'fofír¡—“ a. <",
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260513205146_100128.png,Cierre aplicación,"S   =
a 5v'£?& S  NE

:      *

a '..'ºv%e. 7   a

AEA

s 1íf""<;ig%,£'&%'x   T y
.

s   .

e

20

N
Ne
e D e

AO
P x<g¡_¿ %
—

CEA

“?3º' IS 5%,á' “&?…3”
.x    *_5a¡ de _.'.A_;—X¡…
a   ann
E
R
EUN

""  ,  3   A
EA
-

£<?“%£¿&&

..      »
NOO Sir iii

e .¿%“*&3:      <",cea de ann eun noo sir
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260519013813_100115.png,Cierre aplicación,"-""1|
L()VD[_] I1I¿]]lí
<l 'J""3I'  N
l..cl
7 4'll

I¿|
&']

ME

'  [L (T1

ui .¡¿3:1¡——?—4. LLLN;EÍT&  €'
…+£.…—1""“   :E be »Z>=t…r»

a    ""|I'.*—?.5:5' “P

1.p—                  —
. f - _¡-% , J     C__ —

Fy£_

-Tr.-   E —

— eee",
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260519114910_100186.png,Cierre aplicación,AA             p,
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260519133053_100172.png,Cierre aplicación,"“WE¿< SO $X. ?$? %$£%Í& e g í—2; Á%£Í%I—
De  A ."",'   ¿€V"" ¿1

>

c,;,_
ñ   f)    o“ ( -u*.lJ.é_s ¡. .s
f:, —.  *""

£'M, - ' rvx ¡¿  :Sl

<  »        77   a                              r
%ñ'5f$“   EA AA            s     9—"" ""$
.           <——»—íw%   E
K3&..¡&4       _9.  ,                    -   1( A
.    _yYñ  x'  , r;.9 ,  r í        k"" ."" £.”( ?”'$ :

_.… ?,Iá%3t—f¿— 'X.v¿ x'
!º          “&&W

'('""3¿4).'3:¿ u:'_

q       “A
SA
6 E
..   y

-
2",
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260519144649_100186.png,Cierre aplicación,AA             p,
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260519202654_100036.png,Cierre aplicación,,
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260519234117_100186.png,Cierre aplicación,AA             p,
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260520020115_100115.png,Cierre aplicación,"— |

.. '.':_:1 A                       —       h
—'1.'j "" r:""__-— —           —   a   —
=6 - 2      -       E—

m                           7
R T-          1

(    e,                      -     _

""1|
F VD  ""y_ > EN
s ENE ¡
li;'<l ',:L""j'  -

l! 4'll

dl?'¿ a  L'

u*     Dar       '¿Li':L;LA'— o EI :i
N ,¡j:¡_'“_¡1£4—4| ' L  DNA    º'h”f3 )
7 …i.…4'     “E OO

a    ""|I'.*—?.5:5' 6p-""1

'1'A          ]  —          —K

— _—9_-        — .J   F|A¿'¡   -    r   PE
a      _E€:rvº_    .  J'_,u¡ £ ""h—|.'J d— b__k""'—¿_.'
p>—-—>< e e        AaE   *j—¡f' —      '",en ene lil dar dna
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260520025539_100195.png,Cierre aplicación,,
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260520034449_100036.png,Cierre aplicación,,
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260520070011_100115.png,Cierre aplicación,"-""1|
L()VD[_] I1I¿]]lí
<l 'J""3I'  N
l..cl
7 4'll

I¿|
&']

ME

'  [L (T1

ui .¡¿3:1¡——?—4. LLLN;EÍT&  €'
…+£.…—1""“   :E be »Z>=t…r»

a    ""|I'.*—?.5:5' “P

1.p—                  —
. f - _¡-% , J     C__ —

Fy£_

-Tr.-   E —

— eee",
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260520084237_100034.png,Cierre aplicación,,
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260520090952_100036.png,Cierre aplicación,,
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260520091358_100186.png,Cierre aplicación,AA             p,
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260520111716_100036.png,Cierre aplicación,,
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260520123528_100115.png,Cierre aplicación,"-""1|
L()VD[_] I1I¿]]lí
<l 'J""3I'  N
l..cl
7 4'll

I¿|
&']

ME

'  [L (T1

ui .¡¿3:1¡——?—4. LLLN;EÍT&  €'
…+£.…—1""“   :E be »Z>=t…r»

a    ""|I'.*—?.5:5' “P

1.p—                  —
. f - _¡-% , J     C__ —

Fy£_

-Tr.-   E —

— eee",
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260520152730_100034.png,Cierre aplicación,,
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260520162607_100036.png,Cierre aplicación,,
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260520162751_100186.png,Cierre aplicación,AA             p,
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260520170015_100186.png,Cierre aplicación,AA             p,
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260520195211_100186.png,Cierre aplicación,AA             p,
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260520211716_100119.png,Cierre aplicación,"-""1|
L()VD[_] I1I¿]]lí
<l 'J""3I'  N
l..cl
7 4'll

I¿|
&']

ME

'  [L (T1

ui .¡¿3:1¡——?—4. LLLN;EÍT&  €'
…+£.…—1""“   :E be »Z>=t…r»

a    ""|I'.*—?.5:5' “P

1.p—                  —
. f - _¡-% , J     C__ —

Fy£_

-Tr.-   E —

— eee",
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260520212927_100186.png,Cierre aplicación,AA             p,
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260520233810_100036.png,Cierre aplicación,,
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260521004055_100036.png,Cierre aplicación,,
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260521013553_100186.png,Cierre aplicación,AA             p,
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260521015307_100036.png,Cierre aplicación,,
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260521090408_100138.png,Cierre aplicación,,
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260521133745_100115.png,Cierre aplicación,"-""1|
L()VD[_] I1I¿]]lí
<l 'J""3I'  N
l..cl
7 4'll

I¿|
&']

ME

'  [L (T1

ui .¡¿3:1¡——?—4. LLLN;EÍT&  €'
…+£.…—1""“   :E be »Z>=t…r»

a    ""|I'.*—?.5:5' “P

1.p—                  —
. f - _¡-% , J     C__ —

Fy£_

-Tr.-   E —

— eee",
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260521135245_100186.png,Cierre aplicación,AA             p,
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260521141700_100186.png,Cierre aplicación,AA             p,
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260521171226_100115.png,Cierre aplicación,"-""1|
L()VD[_] I1I¿]]lí
<l 'J""3I'  N
l..cl
7 4'll

I¿|
&']

ME

'  [L (T1

ui .¡¿3:1¡——?—4. LLLN;EÍT&  €'
…+£.…—1""“   :E be »Z>=t…r»

a    ""|I'.*—?.5:5' “P

1.p—                  —
. f - _¡-% , J     C__ —

Fy£_

-Tr.-   E —

— eee",
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260521194435_100115.png,Cierre aplicación,"-""1|
L()VD[_] I1I¿]]lí
<l 'J""3I'  N
l..cl
7 4'll

I¿|
&']

ME

'  [L (T1

ui .¡¿3:1¡——?—4. LLLN;EÍT&  €'
…+£.…—1""“   :E be »Z>=t…r»

a    ""|I'.*—?.5:5' “P

1.p—                  —
. f - _¡-% , J     C__ —

Fy£_

-Tr.-   E —

— eee",
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260521210430_100186.png,Cierre aplicación,AA             p,
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260521225029_100144.png,Cierre aplicación,"CaixaB:

ZEZ
ME Z",
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260522005811_100115.png,Cierre aplicación,"o : 4¡ñ;% 11f -

rFr'1n

-""1|
L()VD[_] I1I¿]]lí
<l 'J""3I'  N
l..cl
7 4'll

I¿|
&']

ME

'  [L (T1

ui .¡¿3:1¡——?—4. LLLN;EÍT&  €'
…+£.…—1""“   :E be »Z>=t…r»

a    ""|I'.*—?.5:5' “P

1.p—                  —
. f - _¡-% , J     C__ —

Fy£_

-Tr.-   E —

— eee",
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260522024520_100115.png,Cierre aplicación,"..JT_  f]_
_cph.'.._%*:__£ - An

-.— =
e E

-""1|
L()VD[_] I1I¿]]lí
<l 'J""3I'  N
l..cl
7 4'll

I¿|
&']

ME

'  [L (T1

ui .¡¿3:1¡——?—4. LLLN;EÍT&  €'
…+£.…—1""“   :E be »Z>=t…r»

a    ""|I'.*—?.5:5' “P

1.p—                  —
. f - _¡-% , J     C__ —

Fy£_

-Tr.-   E —

— eee",
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260522053623_100186.png,Cierre aplicación,AA             p,
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260522091337_100115.png,Cierre aplicación,"-""1|
L()VD[_] I1I¿]]lí
<l 'J""3I'  N
l..cl
7 4'll

I¿|
&']

ME

'  [L (T1

ui .¡¿3:1¡——?—4. LLLN;EÍT&  €'
…+£.…—1""“   :E be »Z>=t…r»

a    ""|I'.*—?.5:5' “P

1.p—                  —
. f - _¡-% , J     C__ —

Fy£_

-Tr.-   E —

— eee",
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260522094905_100186.png,Cierre aplicación,AA             p,
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260522100537_100186.png,Cierre aplicación,AA             p,
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260522105845_100052.png,Cierre aplicación,".;b  4s r £s:;;:;íg  (a    ff —
-

ra
(C Te CE Ce

LLLLLLLL

L

LLLLLL LL",
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260522134553_101003.png,Cierre aplicación,-,
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260522135256_101003.png,Cierre aplicación,-,
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260522135946_101003.png,Cierre aplicación,-,
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260522140648_101003.png,Cierre aplicación,-,
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260522141352_101003.png,Cierre aplicación,-,
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260522142056_101003.png,Cierre aplicación,-,
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260522142759_101003.png,Cierre aplicación,-,
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260522143504_101003.png,Cierre aplicación,-,
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260522144206_101003.png,Cierre aplicación,-,
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260522144910_101003.png,Cierre aplicación,-,
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260522145614_101003.png,Cierre aplicación,-,
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260522150305_101003.png,Cierre aplicación,-,
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260522150955_101003.png,Cierre aplicación,-,
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260522151646_101003.png,Cierre aplicación,-,
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260522152336_101003.png,Cierre aplicación,-,
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260522152504_100115.png,Cierre aplicación,"-""1|
L()VD[_] I1I¿]]lí
<l 'J""3I'  N
l..cl
7 4'll

I¿|
&']

ME

'  [L (T1

ui .¡¿3:1¡——?—4. LLLN;EÍT&  €'
…+£.…—1""“   :E be »Z>=t…r»

a    ""|I'.*—?.5:5' “P

1.p—                  —
. f - _¡-% , J     C__ —

Fy£_

-Tr.-   E —

— eee",
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260522153038_101003.png,Cierre aplicación,-,
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260522153740_101003.png,Cierre aplicación,-,
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260522154445_101003.png,Cierre aplicación,-,
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260522155150_101003.png,Cierre aplicación,-,
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260522155856_101003.png,Cierre aplicación,-,
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260522160601_101003.png,Cierre aplicación,-,
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260522161306_101003.png,Cierre aplicación,-,
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260522162010_101003.png,Cierre aplicación,-,
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260522162715_101003.png,Cierre aplicación,-,
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260522163420_101003.png,Cierre aplicación,-,
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260522164126_101003.png,Cierre aplicación,-,
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260522211847_100098.png,Cierre aplicación,"Z

RN
AA

O

S
3     a     v
y    S *;'“(L.

hi
S

X
,

A

Ye   aA 3“_ :.v,f(x'$

—

Ó
A

C ENN D    -
<O Í?'3».£5<%  ' x5&;¿g_ñ
ANE  E N NA NO NA
a   y   ó Qº' d         ed
RO U NO IO
C U
a

AOe
NA

E
RENNO DNA     Du
ha

u
—
.

E

e
<
e

%
, o';h;
ERE
RENE
..
C

e,     Y

.º3 Z

e
=  '/!Lz?:'3""%:rés
O CUAENIA UNO
R",no no dna ere rene uno
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260522225840_100186.png,Cierre aplicación,AA             p,
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260523033500_100140.png,Cierre aplicación,,
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260523131438_100186.png,Cierre aplicación,AA             p,
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260523152320_100186.png,Cierre aplicación,AA             p,
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260523153135_100186.png,Cierre aplicación,AA             p,
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260523171930_100172.png,Cierre aplicación,"“WE¿< SO $X. ?$? %$£%Í& e g í—2; Á%£Í%I—
De  A ."",'   ¿€V"" ¿1

>

c,;,_
ñ   f)    o“ ( -u*.lJ.é_s ¡. .s
f:, —.  *""

£'M, - ' rvx ¡¿  :Sl

<  »        77   a                              r
%ñ'5f$“   EA AA            s     9—"" ""$
.           <——»—íw%   E
K3&..¡&4       _9.  ,                    -   1( A
.    _yYñ  x'  , r;.9 ,  r í        k"" ."" £.”( ?”'$ :

_.… ?,Iá%3t—f¿— 'X.v¿ x'
!º          “&&W

'('""3¿4).'3:¿ u:'_

q       “A
SA
6 E
..   y

-
2",
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260523182948_100134.png,Cierre aplicación,"7      a
Ea

ANAN
ANO

z ”1"",<¿
SA ,.,' y D.
RA
N
y

x1.

N    :
a '..'ºv%e. 7   a
AEA
s 1íf""<;ig%,£'&%'x   T y
.

s   .

e

20

N
Ne
e D e

AO
P x<g¡_¿ %
—

CEA

-

ERZO Se       ;
N          a  e Q3£¿g  EN  .
”%ÍÍ—'%;¿;3 %ºº ..º3""“%3 CZE
—a'£:áag_aig.-  as    E A
AN  y         ,

CA

O
_
a   ann
.
NR
C
CN
n      -    .
. $
AENOS                 -
.",ano cea en ann
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260523185118_100172.png,Cierre aplicación,"“WE¿< SO $X. ?$? %$£%Í& e g í—2; Á%£Í%I—
De  A ."",'   ¿€V"" ¿1

>

c,;,_
ñ   f)    o“ ( -u*.lJ.é_s ¡. .s
f:, —.  *""

£'M, - ' rvx ¡¿  :Sl

<  »        77   a                              r
%ñ'5f$“   EA AA            s     9—"" ""$
.           <——»—íw%   E
K3&..¡&4       _9.  ,                    -   1( A
.    _yYñ  x'  , r;.9 ,  r í        k"" ."" £.”( ?”'$ :

_.… ?,Iá%3t—f¿— 'X.v¿ x'
!º          “&&W

'('""3¿4).'3:¿ u:'_

q       “A
SA
6 E
..   y

-
2",
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260523185407_100115.png,Cierre aplicación,"-""1|
L()VD[_] I1I¿]]lí
<l 'J""3I'  N
l..cl
7 4'll

I¿|
&']

ME

'  [L (T1

ui .¡¿3:1¡——?—4. LLLN;EÍT&  €'
…+£.…—1""“   :E be »Z>=t…r»

a    ""|I'.*—?.5:5' “P

1.p—                  —
. f - _¡-% , J     C__ —

Fy£_

-Tr.-   E —

— eee",
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260523193217_100188.png,Cierre aplicación,"CabeanaNo

—      EA",
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260523202941_100186.png,Cierre aplicación,AA             p,
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260523213458_100115.png,Cierre aplicación,"-""1|
L()VD[_] I1I¿]]lí
<l 'J""3I'  N
l..cl
7 4'll

I¿|
&']

ME

'  [L (T1

ui .¡¿3:1¡——?—4. LLLN;EÍT&  €'
…+£.…—1""“   :E be »Z>=t…r»

a    ""|I'.*—?.5:5' “P

1.p—                  —
. f - _¡-% , J     C__ —

Fy£_

-Tr.-   E —

— eee",
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260523213824_100184.png,Cierre aplicación,"A

17   ZA EREA
CTabeSank

—",
C:\Users\ibf\Desktop\TFM\Nou_projecte\Data\Cierre aplicación\20260524004119_100052.png,Cierre aplicación,".;b  4s r £s:;;:;íg  (a    ff —
-

ra
(C Te CE Ce

LLLLLLLL

L

LLLLLL LL",
